score,strategy,total_trades,long_trades,short_trades,wins,win_rate,profit_factor,total_pnl_pct,max_drawdown_pct,sharpe_ratio,avg_win_pct,avg_loss_pct,avg_bars_held,buy_hold_pct,train_pnl,test_pnl,train_wr,test_wr,train_trades,test_trades,p,params
0.0,momentum,138,73,65,45,32.61,0.9245,-2.6369,5.3625,-0.5407,0.7179,-0.3757,7.8,9.336219859055417,-0.7625,-1.8744,35.94,29.73,64,74,"{'strat': 'momentum', 'rsi_l': (30, 60), 'rsi_s': (45, 75), 'sl_m': 1.0, 'tp_m': 2.5, 'max_bars': 48, 'cooldown': 8, 'adx_min': 20, 'be_after_r': 0.0, 'trailing': False}","{'strat': 'momentum', 'rsi_l': (30, 60), 'rsi_s': (45, 75), 'sl_m': 1.0, 'tp_m': 2.5, 'max_bars': 48, 'cooldown': 8, 'adx_min': 20, 'be_after_r': 0.0, 'trailing': False}"
0.0,momentum,138,73,65,45,32.61,0.9245,-2.6369,5.3625,-0.5407,0.7179,-0.3757,7.8,9.336219859055417,-0.7625,-1.8744,35.94,29.73,64,74,"{'strat': 'momentum', 'rsi_l': (30, 60), 'rsi_s': (45, 75), 'sl_m': 1.0, 'tp_m': 2.5, 'max_bars': 48, 'cooldown': 8, 'adx_min': 20, 'be_after_r': 0.0, 'trailing': True}","{'strat': 'momentum', 'rsi_l': (30, 60), 'rsi_s': (45, 75), 'sl_m': 1.0, 'tp_m': 2.5, 'max_bars': 48, 'cooldown': 8, 'adx_min': 20, 'be_after_r': 0.0, 'trailing': True}"
0.0,momentum,138,73,65,21,15.22,0.7245,-6.1628,8.4293,-1.7862,0.7717,-0.1912,4.2,9.336219859055417,-0.6851,-5.4777,18.75,12.16,64,74,"{'strat': 'momentum', 'rsi_l': (30, 60), 'rsi_s': (45, 75), 'sl_m': 1.0, 'tp_m': 2.5, 'max_bars': 48, 'cooldown': 8, 'adx_min': 20, 'be_after_r': 0.5, 'trailing': False}","{'strat': 'momentum', 'rsi_l': (30, 60), 'rsi_s': (45, 75), 'sl_m': 1.0, 'tp_m': 2.5, 'max_bars': 48, 'cooldown': 8, 'adx_min': 20, 'be_after_r': 0.5, 'trailing': False}"
0.0,momentum,138,73,65,45,32.61,0.7792,-4.5835,7.0128,-1.4463,0.3594,-0.2232,3.5,9.336219859055417,-0.3242,-4.2593,34.38,31.08,64,74,"{'strat': 'momentum', 'rsi_l': (30, 60), 'rsi_s': (45, 75), 'sl_m': 1.0, 'tp_m': 2.5, 'max_bars': 48, 'cooldown': 8, 'adx_min': 20, 'be_after_r': 0.5, 'trailing': True}","{'strat': 'momentum', 'rsi_l': (30, 60), 'rsi_s': (45, 75), 'sl_m': 1.0, 'tp_m': 2.5, 'max_bars': 48, 'cooldown': 8, 'adx_min': 20, 'be_after_r': 0.5, 'trailing': True}"
0.0,momentum,138,73,65,28,20.29,0.6935,-8.9069,9.3793,-2.2292,0.7196,-0.2641,5.6,9.336219859055417,-3.4257,-5.4812,25.0,16.22,64,74,"{'strat': 'momentum', 'rsi_l': (30, 60), 'rsi_s': (45, 75), 'sl_m': 1.0, 'tp_m': 2.5, 'max_bars': 48, 'cooldown': 8, 'adx_min': 20, 'be_after_r': 1.0, 'trailing': False}","{'strat': 'momentum', 'rsi_l': (30, 60), 'rsi_s': (45, 75), 'sl_m': 1.0, 'tp_m': 2.5, 'max_bars': 48, 'cooldown': 8, 'adx_min': 20, 'be_after_r': 1.0, 'trailing': False}"
0.0,momentum,138,73,65,55,39.86,0.7344,-7.2923,8.4353,-1.9508,0.3666,-0.3308,4.5,9.336219859055417,-3.8845,-3.4078,37.5,41.89,64,74,"{'strat': 'momentum', 'rsi_l': (30, 60), 'rsi_s': (45, 75), 'sl_m': 1.0, 'tp_m': 2.5, 'max_bars': 48, 'cooldown': 8, 'adx_min': 20, 'be_after_r': 1.0, 'trailing': True}","{'strat': 'momentum', 'rsi_l': (30, 60), 'rsi_s': (45, 75), 'sl_m': 1.0, 'tp_m': 2.5, 'max_bars': 48, 'cooldown': 8, 'adx_min': 20, 'be_after_r': 1.0, 'trailing': True}"
0.0,momentum,141,75,66,60,42.55,0.857,-5.9679,7.0777,-1.0715,0.596,-0.5152,9.4,9.336219859055417,-3.3599,-2.608,43.08,42.11,65,76,"{'strat': 'momentum', 'rsi_l': (30, 60), 'rsi_s': (45, 75), 'sl_m': 1.5, 'tp_m': 2.5, 'max_bars': 24, 'cooldown': 4, 'adx_min': 20, 'be_after_r': 0.0, 'trailing': False}","{'strat': 'momentum', 'rsi_l': (30, 60), 'rsi_s': (45, 75), 'sl_m': 1.5, 'tp_m': 2.5, 'max_bars': 24, 'cooldown': 4, 'adx_min': 20, 'be_after_r': 0.0, 'trailing': False}"
0.0,momentum,141,75,66,60,42.55,0.857,-5.9679,7.0777,-1.0715,0.596,-0.5152,9.4,9.336219859055417,-3.3599,-2.608,43.08,42.11,65,76,"{'strat': 'momentum', 'rsi_l': (30, 60), 'rsi_s': (45, 75), 'sl_m': 1.5, 'tp_m': 2.5, 'max_bars': 24, 'cooldown': 4, 'adx_min': 20, 'be_after_r': 0.0, 'trailing': True}","{'strat': 'momentum', 'rsi_l': (30, 60), 'rsi_s': (45, 75), 'sl_m': 1.5, 'tp_m': 2.5, 'max_bars': 24, 'cooldown': 4, 'adx_min': 20, 'be_after_r': 0.0, 'trailing': True}"
0.0,momentum,141,75,66,24,17.02,0.7188,-7.0242,9.7871,-1.7907,0.748,-0.2135,5.3,9.336219859055417,-1.7006,-5.3236,20.0,14.47,65,76,"{'strat': 'momentum', 'rsi_l': (30, 60), 'rsi_s': (45, 75), 'sl_m': 1.5, 'tp_m': 2.5, 'max_bars': 24, 'cooldown': 4, 'adx_min': 20, 'be_after_r': 0.5, 'trailing': False}","{'strat': 'momentum', 'rsi_l': (30, 60), 'rsi_s': (45, 75), 'sl_m': 1.5, 'tp_m': 2.5, 'max_bars': 24, 'cooldown': 4, 'adx_min': 20, 'be_after_r': 0.5, 'trailing': False}"
0.0,momentum,141,75,66,49,34.75,0.7892,-4.9043,9.2219,-1.3192,0.3746,-0.2528,4.6,9.336219859055417,-1.1567,-3.7476,36.92,32.89,65,76,"{'strat': 'momentum', 'rsi_l': (30, 60), 'rsi_s': (45, 75), 'sl_m': 1.5, 'tp_m': 2.5, 'max_bars': 24, 'cooldown': 4, 'adx_min': 20, 'be_after_r': 0.5, 'trailing': True}","{'strat': 'momentum', 'rsi_l': (30, 60), 'rsi_s': (45, 75), 'sl_m': 1.5, 'tp_m': 2.5, 'max_bars': 24, 'cooldown': 4, 'adx_min': 20, 'be_after_r': 0.5, 'trailing': True}"
0.0,momentum,141,75,66,33,23.4,0.6542,-12.1397,12.1054,-2.5288,0.696,-0.3251,7.0,9.336219859055417,-6.5497,-5.5901,27.69,19.74,65,76,"{'strat': 'momentum', 'rsi_l': (30, 60), 'rsi_s': (45, 75), 'sl_m': 1.5, 'tp_m': 2.5, 'max_bars': 24, 'cooldown': 4, 'adx_min': 20, 'be_after_r': 1.0, 'trailing': False}","{'strat': 'momentum', 'rsi_l': (30, 60), 'rsi_s': (45, 75), 'sl_m': 1.5, 'tp_m': 2.5, 'max_bars': 24, 'cooldown': 4, 'adx_min': 20, 'be_after_r': 1.0, 'trailing': False}"
0.0,momentum,141,75,66,62,43.97,0.7174,-9.4355,11.0065,-2.033,0.3862,-0.4226,6.0,9.336219859055417,-6.638,-2.7975,41.54,46.05,65,76,"{'strat': 'momentum', 'rsi_l': (30, 60), 'rsi_s': (45, 75), 'sl_m': 1.5, 'tp_m': 2.5, 'max_bars': 24, 'cooldown': 4, 'adx_min': 20, 'be_after_r': 1.0, 'trailing': True}","{'strat': 'momentum', 'rsi_l': (30, 60), 'rsi_s': (45, 75), 'sl_m': 1.5, 'tp_m': 2.5, 'max_bars': 24, 'cooldown': 4, 'adx_min': 20, 'be_after_r': 1.0, 'trailing': True}"
0.0,momentum,138,73,65,59,42.75,0.8662,-5.4941,6.8526,-1.01,0.6028,-0.5197,9.2,9.336219859055417,-3.0044,-2.4897,43.75,41.89,64,74,"{'strat': 'momentum', 'rsi_l': (30, 60), 'rsi_s': (45, 75), 'sl_m': 1.5, 'tp_m': 2.5, 'max_bars': 24, 'cooldown': 8, 'adx_min': 20, 'be_after_r': 0.0, 'trailing': False}","{'strat': 'momentum', 'rsi_l': (30, 60), 'rsi_s': (45, 75), 'sl_m': 1.5, 'tp_m': 2.5, 'max_bars': 24, 'cooldown': 8, 'adx_min': 20, 'be_after_r': 0.0, 'trailing': False}"
0.0,momentum,138,73,65,59,42.75,0.8662,-5.4941,6.8526,-1.01,0.6028,-0.5197,9.2,9.336219859055417,-3.0044,-2.4897,43.75,41.89,64,74,"{'strat': 'momentum', 'rsi_l': (30, 60), 'rsi_s': (45, 75), 'sl_m': 1.5, 'tp_m': 2.5, 'max_bars': 24, 'cooldown': 8, 'adx_min': 20, 'be_after_r': 0.0, 'trailing': True}","{'strat': 'momentum', 'rsi_l': (30, 60), 'rsi_s': (45, 75), 'sl_m': 1.5, 'tp_m': 2.5, 'max_bars': 24, 'cooldown': 8, 'adx_min': 20, 'be_after_r': 0.0, 'trailing': True}"
0.0,momentum,138,73,65,24,17.39,0.7236,-6.8562,9.686,-1.7859,0.748,-0.2176,5.2,9.336219859055417,-1.6446,-5.2116,20.31,14.86,64,74,"{'strat': 'momentum', 'rsi_l': (30, 60), 'rsi_s': (45, 75), 'sl_m': 1.5, 'tp_m': 2.5, 'max_bars': 24, 'cooldown': 8, 'adx_min': 20, 'be_after_r': 0.5, 'trailing': False}","{'strat': 'momentum', 'rsi_l': (30, 60), 'rsi_s': (45, 75), 'sl_m': 1.5, 'tp_m': 2.5, 'max_bars': 24, 'cooldown': 8, 'adx_min': 20, 'be_after_r': 0.5, 'trailing': False}"
0.0,momentum,138,73,65,48,34.78,0.7864,-4.9523,9.3371,-1.3618,0.3798,-0.2576,4.4,9.336219859055417,-1.2837,-3.6685,35.94,33.78,64,74,"{'strat': 'momentum', 'rsi_l': (30, 60), 'rsi_s': (45, 75), 'sl_m': 1.5, 'tp_m': 2.5, 'max_bars': 24, 'cooldown': 8, 'adx_min': 20, 'be_after_r': 0.5, 'trailing': True}","{'strat': 'momentum', 'rsi_l': (30, 60), 'rsi_s': (45, 75), 'sl_m': 1.5, 'tp_m': 2.5, 'max_bars': 24, 'cooldown': 8, 'adx_min': 20, 'be_after_r': 0.5, 'trailing': True}"
0.0,momentum,138,73,65,33,23.91,0.6623,-11.7142,11.7301,-2.4948,0.696,-0.3303,6.7,9.336219859055417,-6.4937,-5.2205,28.12,20.27,64,74,"{'strat': 'momentum', 'rsi_l': (30, 60), 'rsi_s': (45, 75), 'sl_m': 1.5, 'tp_m': 2.5, 'max_bars': 24, 'cooldown': 8, 'adx_min': 20, 'be_after_r': 1.0, 'trailing': False}","{'strat': 'momentum', 'rsi_l': (30, 60), 'rsi_s': (45, 75), 'sl_m': 1.5, 'tp_m': 2.5, 'max_bars': 24, 'cooldown': 8, 'adx_min': 20, 'be_after_r': 1.0, 'trailing': False}"
0.0,momentum,138,73,65,60,43.48,0.7085,-9.641,11.167,-2.1306,0.3905,-0.424,5.8,9.336219859055417,-6.8186,-2.8224,40.62,45.95,64,74,"{'strat': 'momentum', 'rsi_l': (30, 60), 'rsi_s': (45, 75), 'sl_m': 1.5, 'tp_m': 2.5, 'max_bars': 24, 'cooldown': 8, 'adx_min': 20, 'be_after_r': 1.0, 'trailing': True}","{'strat': 'momentum', 'rsi_l': (30, 60), 'rsi_s': (45, 75), 'sl_m': 1.5, 'tp_m': 2.5, 'max_bars': 24, 'cooldown': 8, 'adx_min': 20, 'be_after_r': 1.0, 'trailing': True}"
0.0,momentum,141,75,66,25,17.73,0.8008,-4.8911,8.7402,-1.1896,0.7863,-0.2116,5.5,9.336219859055417,-1.7006,-3.1906,20.0,15.79,65,76,"{'strat': 'momentum', 'rsi_l': (30, 60), 'rsi_s': (45, 75), 'sl_m': 1.5, 'tp_m': 2.5, 'max_bars': 48, 'cooldown': 4, 'adx_min': 20, 'be_after_r': 0.5, 'trailing': False}","{'strat': 'momentum', 'rsi_l': (30, 60), 'rsi_s': (45, 75), 'sl_m': 1.5, 'tp_m': 2.5, 'max_bars': 48, 'cooldown': 4, 'adx_min': 20, 'be_after_r': 0.5, 'trailing': False}"
0.0,momentum,141,75,66,51,36.17,0.8124,-4.2729,9.3992,-1.1493,0.3628,-0.2531,4.8,9.336219859055417,-1.1567,-3.1162,36.92,35.53,65,76,"{'strat': 'momentum', 'rsi_l': (30, 60), 'rsi_s': (45, 75), 'sl_m': 1.5, 'tp_m': 2.5, 'max_bars': 48, 'cooldown': 4, 'adx_min': 20, 'be_after_r': 0.5, 'trailing': True}","{'strat': 'momentum', 'rsi_l': (30, 60), 'rsi_s': (45, 75), 'sl_m': 1.5, 'tp_m': 2.5, 'max_bars': 48, 'cooldown': 4, 'adx_min': 20, 'be_after_r': 0.5, 'trailing': True}"
0.0,momentum,141,75,66,34,24.11,0.7134,-9.938,10.2783,-2.0008,0.7277,-0.3241,7.4,9.336219859055417,-6.481,-3.4571,27.69,21.05,65,76,"{'strat': 'momentum', 'rsi_l': (30, 60), 'rsi_s': (45, 75), 'sl_m': 1.5, 'tp_m': 2.5, 'max_bars': 48, 'cooldown': 4, 'adx_min': 20, 'be_after_r': 1.0, 'trailing': False}","{'strat': 'momentum', 'rsi_l': (30, 60), 'rsi_s': (45, 75), 'sl_m': 1.5, 'tp_m': 2.5, 'max_bars': 48, 'cooldown': 4, 'adx_min': 20, 'be_after_r': 1.0, 'trailing': False}"
0.0,momentum,141,75,66,64,45.39,0.7703,-7.5571,11.2381,-1.585,0.3959,-0.4272,6.2,9.336219859055417,-6.7032,-0.854,41.54,48.68,65,76,"{'strat': 'momentum', 'rsi_l': (30, 60), 'rsi_s': (45, 75), 'sl_m': 1.5, 'tp_m': 2.5, 'max_bars': 48, 'cooldown': 4, 'adx_min': 20, 'be_after_r': 1.0, 'trailing': True}","{'strat': 'momentum', 'rsi_l': (30, 60), 'rsi_s': (45, 75), 'sl_m': 1.5, 'tp_m': 2.5, 'max_bars': 48, 'cooldown': 4, 'adx_min': 20, 'be_after_r': 1.0, 'trailing': True}"
0.0,momentum,138,73,65,25,18.12,0.8063,-4.7231,8.689,-1.1738,0.7863,-0.2158,5.4,9.336219859055417,-1.6446,-3.0786,20.31,16.22,64,74,"{'strat': 'momentum', 'rsi_l': (30, 60), 'rsi_s': (45, 75), 'sl_m': 1.5, 'tp_m': 2.5, 'max_bars': 48, 'cooldown': 8, 'adx_min': 20, 'be_after_r': 0.5, 'trailing': False}","{'strat': 'momentum', 'rsi_l': (30, 60), 'rsi_s': (45, 75), 'sl_m': 1.5, 'tp_m': 2.5, 'max_bars': 48, 'cooldown': 8, 'adx_min': 20, 'be_after_r': 0.5, 'trailing': False}"
0.0,momentum,138,73,65,50,36.23,0.8096,-4.3208,9.5141,-1.1881,0.3675,-0.2579,4.6,9.336219859055417,-1.2837,-3.0371,35.94,36.49,64,74,"{'strat': 'momentum', 'rsi_l': (30, 60), 'rsi_s': (45, 75), 'sl_m': 1.5, 'tp_m': 2.5, 'max_bars': 48, 'cooldown': 8, 'adx_min': 20, 'be_after_r': 0.5, 'trailing': True}","{'strat': 'momentum', 'rsi_l': (30, 60), 'rsi_s': (45, 75), 'sl_m': 1.5, 'tp_m': 2.5, 'max_bars': 48, 'cooldown': 8, 'adx_min': 20, 'be_after_r': 0.5, 'trailing': True}"
0.0,momentum,138,73,65,34,24.64,0.7223,-9.5125,10.1778,-1.9581,0.7277,-0.3294,7.1,9.336219859055417,-6.425,-3.0875,28.12,21.62,64,74,"{'strat': 'momentum', 'rsi_l': (30, 60), 'rsi_s': (45, 75), 'sl_m': 1.5, 'tp_m': 2.5, 'max_bars': 48, 'cooldown': 8, 'adx_min': 20, 'be_after_r': 1.0, 'trailing': False}","{'strat': 'momentum', 'rsi_l': (30, 60), 'rsi_s': (45, 75), 'sl_m': 1.5, 'tp_m': 2.5, 'max_bars': 48, 'cooldown': 8, 'adx_min': 20, 'be_after_r': 1.0, 'trailing': False}"
0.0,momentum,138,73,65,62,44.93,0.7618,-7.7627,11.3981,-1.6692,0.4003,-0.4287,6.0,9.336219859055417,-6.8838,-0.8789,40.62,48.65,64,74,"{'strat': 'momentum', 'rsi_l': (30, 60), 'rsi_s': (45, 75), 'sl_m': 1.5, 'tp_m': 2.5, 'max_bars': 48, 'cooldown': 8, 'adx_min': 20, 'be_after_r': 1.0, 'trailing': True}","{'strat': 'momentum', 'rsi_l': (30, 60), 'rsi_s': (45, 75), 'sl_m': 1.5, 'tp_m': 2.5, 'max_bars': 48, 'cooldown': 8, 'adx_min': 20, 'be_after_r': 1.0, 'trailing': True}"
0.0,momentum,240,29,211,81,33.75,0.7051,-13.864,13.0885,-1.9115,0.4092,-0.2957,3.6,9.336219859055417,-9.0615,-4.8025,31.93,35.54,119,121,"{'strat': 'momentum', 'rsi_l': (28, 55), 'rsi_s': (42, 72), 'sl_m': 0.75, 'tp_m': 1.5, 'max_bars': 24, 'cooldown': 4, 'adx_min': 0, 'be_after_r': 0.0, 'trailing': False}","{'strat': 'momentum', 'rsi_l': (28, 55), 'rsi_s': (42, 72), 'sl_m': 0.75, 'tp_m': 1.5, 'max_bars': 24, 'cooldown': 4, 'adx_min': 0, 'be_after_r': 0.0, 'trailing': False}"
0.0,momentum,240,29,211,81,33.75,0.7051,-13.864,13.0885,-1.9115,0.4092,-0.2957,3.6,9.336219859055417,-9.0615,-4.8025,31.93,35.54,119,121,"{'strat': 'momentum', 'rsi_l': (28, 55), 'rsi_s': (42, 72), 'sl_m': 0.75, 'tp_m': 1.5, 'max_bars': 24, 'cooldown': 4, 'adx_min': 15, 'be_after_r': 0.0, 'trailing': False}","{'strat': 'momentum', 'rsi_l': (28, 55), 'rsi_s': (42, 72), 'sl_m': 0.75, 'tp_m': 1.5, 'max_bars': 24, 'cooldown': 4, 'adx_min': 15, 'be_after_r': 0.0, 'trailing': False}"
0.0,momentum,240,29,211,60,25.0,0.7487,-8.4527,8.3826,-1.3942,0.4198,-0.1869,2.6,9.336219859055417,-4.494,-3.9587,22.69,27.27,119,121,"{'strat': 'momentum', 'rsi_l': (28, 55), 'rsi_s': (42, 72), 'sl_m': 0.75, 'tp_m': 1.5, 'max_bars': 24, 'cooldown': 4, 'adx_min': 0, 'be_after_r': 0.5, 'trailing': False}","{'strat': 'momentum', 'rsi_l': (28, 55), 'rsi_s': (42, 72), 'sl_m': 0.75, 'tp_m': 1.5, 'max_bars': 24, 'cooldown': 4, 'adx_min': 0, 'be_after_r': 0.5, 'trailing': False}"
0.0,momentum,240,29,211,60,25.0,0.7487,-8.4527,8.3826,-1.3942,0.4198,-0.1869,2.6,9.336219859055417,-4.494,-3.9587,22.69,27.27,119,121,"{'strat': 'momentum', 'rsi_l': (28, 55), 'rsi_s': (42, 72), 'sl_m': 0.75, 'tp_m': 1.5, 'max_bars': 24, 'cooldown': 4, 'adx_min': 15, 'be_after_r': 0.5, 'trailing': False}","{'strat': 'momentum', 'rsi_l': (28, 55), 'rsi_s': (42, 72), 'sl_m': 0.75, 'tp_m': 1.5, 'max_bars': 24, 'cooldown': 4, 'adx_min': 15, 'be_after_r': 0.5, 'trailing': False}"
0.0,momentum,223,27,196,73,32.74,0.6918,-13.6317,12.8784,-2.0839,0.4191,-0.2948,3.6,9.336219859055417,-10.1697,-3.462,30.17,35.51,116,107,"{'strat': 'momentum', 'rsi_l': (28, 55), 'rsi_s': (42, 72), 'sl_m': 0.75, 'tp_m': 1.5, 'max_bars': 24, 'cooldown': 8, 'adx_min': 0, 'be_after_r': 0.0, 'trailing': False}","{'strat': 'momentum', 'rsi_l': (28, 55), 'rsi_s': (42, 72), 'sl_m': 0.75, 'tp_m': 1.5, 'max_bars': 24, 'cooldown': 8, 'adx_min': 0, 'be_after_r': 0.0, 'trailing': False}"
0.0,momentum,223,27,196,73,32.74,0.6918,-13.6317,12.8784,-2.0839,0.4191,-0.2948,3.6,9.336219859055417,-10.1697,-3.462,30.17,35.51,116,107,"{'strat': 'momentum', 'rsi_l': (28, 55), 'rsi_s': (42, 72), 'sl_m': 0.75, 'tp_m': 1.5, 'max_bars': 24, 'cooldown': 8, 'adx_min': 15, 'be_after_r': 0.0, 'trailing': False}","{'strat': 'momentum', 'rsi_l': (28, 55), 'rsi_s': (42, 72), 'sl_m': 0.75, 'tp_m': 1.5, 'max_bars': 24, 'cooldown': 8, 'adx_min': 15, 'be_after_r': 0.0, 'trailing': False}"
0.0,momentum,223,27,196,55,24.66,0.7554,-7.7445,7.6052,-1.4006,0.4349,-0.1885,2.6,9.336219859055417,-5.3191,-2.4254,21.55,28.04,116,107,"{'strat': 'momentum', 'rsi_l': (28, 55), 'rsi_s': (42, 72), 'sl_m': 0.75, 'tp_m': 1.5, 'max_bars': 24, 'cooldown': 8, 'adx_min': 0, 'be_after_r': 0.5, 'trailing': False}","{'strat': 'momentum', 'rsi_l': (28, 55), 'rsi_s': (42, 72), 'sl_m': 0.75, 'tp_m': 1.5, 'max_bars': 24, 'cooldown': 8, 'adx_min': 0, 'be_after_r': 0.5, 'trailing': False}"
0.0,momentum,223,27,196,55,24.66,0.7554,-7.7445,7.6052,-1.4006,0.4349,-0.1885,2.6,9.336219859055417,-5.3191,-2.4254,21.55,28.04,116,107,"{'strat': 'momentum', 'rsi_l': (28, 55), 'rsi_s': (42, 72), 'sl_m': 0.75, 'tp_m': 1.5, 'max_bars': 24, 'cooldown': 8, 'adx_min': 15, 'be_after_r': 0.5, 'trailing': False}","{'strat': 'momentum', 'rsi_l': (28, 55), 'rsi_s': (42, 72), 'sl_m': 0.75, 'tp_m': 1.5, 'max_bars': 24, 'cooldown': 8, 'adx_min': 15, 'be_after_r': 0.5, 'trailing': False}"
0.0,momentum,240,29,211,82,34.17,0.7449,-11.9059,11.3757,-1.6036,0.4239,-0.2954,3.8,9.336219859055417,-9.0615,-2.8444,31.93,36.36,119,121,"{'strat': 'momentum', 'rsi_l': (28, 55), 'rsi_s': (42, 72), 'sl_m': 0.75, 'tp_m': 1.5, 'max_bars': 48, 'cooldown': 4, 'adx_min': 0, 'be_after_r': 0.0, 'trailing': False}","{'strat': 'momentum', 'rsi_l': (28, 55), 'rsi_s': (42, 72), 'sl_m': 0.75, 'tp_m': 1.5, 'max_bars': 48, 'cooldown': 4, 'adx_min': 0, 'be_after_r': 0.0, 'trailing': False}"
0.0,momentum,240,29,211,82,34.17,0.7449,-11.9059,11.3757,-1.6036,0.4239,-0.2954,3.8,9.336219859055417,-9.0615,-2.8444,31.93,36.36,119,121,"{'strat': 'momentum', 'rsi_l': (28, 55), 'rsi_s': (42, 72), 'sl_m': 0.75, 'tp_m': 1.5, 'max_bars': 48, 'cooldown': 4, 'adx_min': 15, 'be_after_r': 0.0, 'trailing': False}","{'strat': 'momentum', 'rsi_l': (28, 55), 'rsi_s': (42, 72), 'sl_m': 0.75, 'tp_m': 1.5, 'max_bars': 48, 'cooldown': 4, 'adx_min': 15, 'be_after_r': 0.0, 'trailing': False}"
0.0,momentum,240,29,211,60,25.0,0.7487,-8.4527,8.3826,-1.3942,0.4198,-0.1869,2.6,9.336219859055417,-4.494,-3.9587,22.69,27.27,119,121,"{'strat': 'momentum', 'rsi_l': (28, 55), 'rsi_s': (42, 72), 'sl_m': 0.75, 'tp_m': 1.5, 'max_bars': 48, 'cooldown': 4, 'adx_min': 0, 'be_after_r': 0.5, 'trailing': False}","{'strat': 'momentum', 'rsi_l': (28, 55), 'rsi_s': (42, 72), 'sl_m': 0.75, 'tp_m': 1.5, 'max_bars': 48, 'cooldown': 4, 'adx_min': 0, 'be_after_r': 0.5, 'trailing': False}"
0.0,momentum,240,29,211,60,25.0,0.7487,-8.4527,8.3826,-1.3942,0.4198,-0.1869,2.6,9.336219859055417,-4.494,-3.9587,22.69,27.27,119,121,"{'strat': 'momentum', 'rsi_l': (28, 55), 'rsi_s': (42, 72), 'sl_m': 0.75, 'tp_m': 1.5, 'max_bars': 48, 'cooldown': 4, 'adx_min': 15, 'be_after_r': 0.5, 'trailing': False}","{'strat': 'momentum', 'rsi_l': (28, 55), 'rsi_s': (42, 72), 'sl_m': 0.75, 'tp_m': 1.5, 'max_bars': 48, 'cooldown': 4, 'adx_min': 15, 'be_after_r': 0.5, 'trailing': False}"
0.0,momentum,223,27,196,74,33.18,0.734,-11.6736,11.1615,-1.7405,0.4353,-0.2945,3.7,9.336219859055417,-10.1697,-1.5039,30.17,36.45,116,107,"{'strat': 'momentum', 'rsi_l': (28, 55), 'rsi_s': (42, 72), 'sl_m': 0.75, 'tp_m': 1.5, 'max_bars': 48, 'cooldown': 8, 'adx_min': 0, 'be_after_r': 0.0, 'trailing': False}","{'strat': 'momentum', 'rsi_l': (28, 55), 'rsi_s': (42, 72), 'sl_m': 0.75, 'tp_m': 1.5, 'max_bars': 48, 'cooldown': 8, 'adx_min': 0, 'be_after_r': 0.0, 'trailing': False}"
0.0,momentum,223,27,196,74,33.18,0.734,-11.6736,11.1615,-1.7405,0.4353,-0.2945,3.7,9.336219859055417,-10.1697,-1.5039,30.17,36.45,116,107,"{'strat': 'momentum', 'rsi_l': (28, 55), 'rsi_s': (42, 72), 'sl_m': 0.75, 'tp_m': 1.5, 'max_bars': 48, 'cooldown': 8, 'adx_min': 15, 'be_after_r': 0.0, 'trailing': False}","{'strat': 'momentum', 'rsi_l': (28, 55), 'rsi_s': (42, 72), 'sl_m': 0.75, 'tp_m': 1.5, 'max_bars': 48, 'cooldown': 8, 'adx_min': 15, 'be_after_r': 0.0, 'trailing': False}"
0.0,momentum,223,27,196,55,24.66,0.7554,-7.7445,7.6052,-1.4006,0.4349,-0.1885,2.6,9.336219859055417,-5.3191,-2.4254,21.55,28.04,116,107,"{'strat': 'momentum', 'rsi_l': (28, 55), 'rsi_s': (42, 72), 'sl_m': 0.75, 'tp_m': 1.5, 'max_bars': 48, 'cooldown': 8, 'adx_min': 0, 'be_after_r': 0.5, 'trailing': False}","{'strat': 'momentum', 'rsi_l': (28, 55), 'rsi_s': (42, 72), 'sl_m': 0.75, 'tp_m': 1.5, 'max_bars': 48, 'cooldown': 8, 'adx_min': 0, 'be_after_r': 0.5, 'trailing': False}"
0.0,momentum,223,27,196,55,24.66,0.7554,-7.7445,7.6052,-1.4006,0.4349,-0.1885,2.6,9.336219859055417,-5.3191,-2.4254,21.55,28.04,116,107,"{'strat': 'momentum', 'rsi_l': (28, 55), 'rsi_s': (42, 72), 'sl_m': 0.75, 'tp_m': 1.5, 'max_bars': 48, 'cooldown': 8, 'adx_min': 15, 'be_after_r': 0.5, 'trailing': False}","{'strat': 'momentum', 'rsi_l': (28, 55), 'rsi_s': (42, 72), 'sl_m': 0.75, 'tp_m': 1.5, 'max_bars': 48, 'cooldown': 8, 'adx_min': 15, 'be_after_r': 0.5, 'trailing': False}"
0.0,momentum,240,29,211,77,32.08,0.7021,-17.8667,16.594,-1.8895,0.547,-0.368,5.8,9.336219859055417,-9.1719,-8.6948,31.09,33.06,119,121,"{'strat': 'momentum', 'rsi_l': (28, 55), 'rsi_s': (42, 72), 'sl_m': 1.0, 'tp_m': 2.0, 'max_bars': 24, 'cooldown': 4, 'adx_min': 0, 'be_after_r': 0.0, 'trailing': False}","{'strat': 'momentum', 'rsi_l': (28, 55), 'rsi_s': (42, 72), 'sl_m': 1.0, 'tp_m': 2.0, 'max_bars': 24, 'cooldown': 4, 'adx_min': 0, 'be_after_r': 0.0, 'trailing': False}"
